,Customer_ID,Age,AnnualIncome,Account_Balance,CreditScore,Tenure,City,Segment,Channel,datetime,Active,RiskLevel,MonthlySpend,Transactions,SatisfactionScore,Income_Lakhs,MonthlyIncome,Income_After_Spending,Balance_Income_Ratio
1581,100155,54,200641,200641,731,10,Chennai,Premium,Branch,2024-02-24 00:00:00,Yes,Low,4049,48,5.595907928388747,2.00641,16720.083333333332,12671.083333333332,1.0
1582,100962,51,126268,126268,468,14,Mumbai,SME,Mobile,2022-06-01 00:00:00,Yes,High,9893,118,2.5,1.26268,10522.333333333334,629.3333333333339,1.0
1583,100854,40,176175,176175,511,6,Kolkata,Retail,Mobile,2023-06-20 00:00:00,No,High,35772,24,5.6,1.76175,14681.25,-21090.75,1.0
1584,101312,56,139999,139999,623,3,Pune,Retail,Online,2024-05-03 00:00:00,No,Medium,30253,67,4.5,1.39999,11666.583333333334,-18586.416666666664,1.0
1585,100626,41,164999,164999,518,5,Bangalore,Premium,Branch,2026-02-24 00:00:00,Yes,High,31351,87,2.6,1.64999,13749.916666666666,-17601.083333333336,1.0
1586,100686,47,192450,192450,528,13,,Retail,Branch,2025-01-13 00:00:00,No,High,28123,16,6.1,1.9245,16037.5,-12085.5,1.0
1587,101593,73,215706,215706,487,13,Kolkata,SME,Mobile,2024-12-12 00:00:00,YES,High,24646,115,1.8,2.15706,17975.5,-6670.5,1.0
1588,100570,43,186731,186731,572,13,Mumbai,Premium,Mobile,2023-01-17 00:00:00,Yes,Medium,7768,126,1.2,1.86731,15560.916666666666,7792.916666666666,1.0
1589,101949,51,236476,236476,765,12,Kolkata,Corporate,Online,2024-08-10 00:00:00,Yes,Low,28468,101,8.9,2.36476,19706.333333333332,-8761.666666666668,1.0
1590,100018,41,75106,75106,365,2,Hyderabad,Retail,Agent,2021-03-07 00:00:00,Yes,High,30726,77,7.7,0.75106,6258.833333333333,-24467.166666666668,1.0
1591,100128,52,88888,88888,793,5,bangalore,Premium,Agent,2022-04-15 00:00:00,No,Low,26601,47,5.2,0.88888,7407.333333333333,-19193.666666666668,1.0
1592,101347,69,128892,128892,356,3,Mumbai,SME,Branch,2021-02-12 00:00:00,Yes,High,12550,132,6.5,1.28892,10741.0,-1809.0,1.0
1593,101280,73,106942,106942,797,5,Hyderabad,SME,Agent,2024-12-18 00:00:00,No,Low,45804,104,2.6,1.06942,8911.833333333334,-36892.166666666664,1.0
1594,100066,64,158541,158541,725,4,Mumbai,SME,Agent,,Yes,Low,21272,43,4.4,1.58541,13211.75,-8060.25,1.0
1595,100928,47,137020,137020,578,15,Hyderabad,Corporate,Branch,2023-08-16 00:00:00,Yes,Medium,15216,92,9.4,1.3702,11418.333333333334,-3797.666666666666,1.0
1596,100981,74,142407,142407,443,6,pune,Corporate,Agent,2025-09-15 00:00:00,Yes,High,21901,113,1.7,1.42407,11867.25,-10033.75,1.0
1597,101290,46,66321,66321,814,8,Hyderabad,value,Online,2025-06-02 00:00:00,No,Low,23716,132,7.8,0.66321,5526.75,-18189.25,1.0
1598,100191,68,153386,153386,782,10,Kolkata,Corporate,Agent,2024-10-25 00:00:00,No,Low,30913,89,6.4,1.53386,12782.166666666666,-18130.833333333336,1.0
1599,101140,39,172603,172603,379,0,Chennai,Premium,Online,2023-01-26 00:00:00,Yes,High,3659,111,7.7,1.72603,14383.583333333334,10724.583333333334,1.0
1600,100993,56,129792,129792,583,3,Bangalore,Corporate,Mobile,,Yes,Medium,35250,117,7.0,1.29792,10816.0,-24434.0,1.0
1601,101996,64,121055,121055,795,6,Delhi,SME,Online,2025-11-08 00:00:00,Yes,Low,2492,2,8.6,1.21055,10087.916666666666,7595.916666666666,1.0
1602,101690,75,149661,149661,503,15,Kolkata,Premium,Mobile,2026-01-24 00:00:00,Yes,High,7961,43,5.595907928388747,1.49661,12471.75,4510.75,1.0
1603,100607,75,181498,181498,449,6,Mumbai,SME,Branch,2025-07-01 00:00:00,Yes,High,31413,76,8.7,1.81498,15124.833333333334,-16288.166666666666,1.0
1604,100181,40,58756,58756,375,4,Chennai,Premium,Online,2021-05-11 00:00:00,Yes,High,2928,29,6.0,0.58756,4896.333333333333,1968.333333333333,1.0
1605,100302,58,152118,152118,629,2,,Corporate,Mobile,unknown,Yes,Medium,14825,5,9.3,1.52118,12676.5,-2148.5,1.0
1606,100497,75,59707,59707,626,6,Hyderabad,Retail,Online,2024-09-01 00:00:00,No,Medium,37625,50,2.5,0.59707,4975.583333333333,-32649.416666666668,1.0
1607,101730,28,187002,187002,399,14,Pune,value,Online,2023-05-01 00:00:00,NO,High,6104,79,8.1,1.87002,15583.5,9479.5,1.0
1608,101744,73,139999,139999,510,13,Bangalore,Corporate,Branch,2022-06-11 00:00:00,No,High,43169,17,3.6,1.39999,11666.583333333334,-31502.416666666664,1.0
1609,101695,39,219442,219442,361,13,Bangalore,Corporate,Online,2024-05-28 00:00:00,No,High,45922,110,2.1,2.19442,18286.833333333332,-27635.166666666668,1.0
1610,101670,43,90794,90794,619,13,Delhi,Retail,Branch,2024-12-03 00:00:00,No,Medium,9069,129,3.5,0.90794,7566.166666666667,-1502.833333333333,1.0
1611,100518,23,197307,197307,312,11,Delhi,Retail,Agent,2022-03-08 00:00:00,Yes,High,15303,112,9.9,1.97307,16442.25,1139.25,1.0
1612,101923,35,199018,199018,507,13,Mumbai,Retail,Agent,2025-02-28 00:00:00,No,High,24646,49,6.6,1.99018,16584.833333333332,-8061.166666666668,1.0
1613,101070,18,166706,166706,413,3,Hyderabad,Corporate,Online,2025-05-06 00:00:00,Yes,High,34235,103,5.6,1.66706,13892.166666666666,-20342.833333333336,1.0
1614,100477,53,96635,96635,802,15,Hyderabad,Premium,Agent,2024-01-07 00:00:00,Yes,Low,41512,129,8.7,0.96635,8052.916666666667,-33459.083333333336,1.0
1615,100158,20,169097,169097,568,4,Kolkata,Corporate,Mobile,2025-03-10 00:00:00,Yes,Medium,48568,89,9.2,1.69097,14091.416666666666,-34476.583333333336,1.0
1616,101244,30,123605,123605,466,7,kolkata,SME,Branch,2026-02-04 00:00:00,Yes,High,24646,73,7.3,1.23605,10300.416666666666,-14345.583333333334,1.0
1617,101196,48,137990,137990,495,7,chennai,Premium,Online,2024-07-30 00:00:00,No,High,19685,129,7.0,1.3799,11499.166666666666,-8185.833333333334,1.0
1618,100017,57,214834,214834,502,5,Kolkata,Premium,Branch,2023-05-15 00:00:00,Yes,High,18480,7,3.9,2.14834,17902.833333333332,-577.1666666666679,1.0
1619,101536,31,112896,112896,625,11,Chennai,Corporate,Branch,2022-11-11 00:00:00,No,Medium,35601,100,5.5,1.12896,9408.0,-26193.0,1.0
1620,101073,47,145575,145575,768,5,Kolkata,Corporate,Mobile,2023-06-12 00:00:00,Yes,Low,22645,127,7.5,1.45575,12131.25,-10513.75,1.0
1621,101293,58,80147,80147,808,1,Chennai,SME,Online,2024-04-22 00:00:00,Yes,Low,44512,121,4.5,0.80147,6678.916666666667,-37833.083333333336,1.0
1622,100547,70,148008,148008,427,6,Pune,SME,Online,2023-06-24 00:00:00,Yes,High,24312,82,9.3,1.48008,12334.0,-11978.0,1.0
1623,101540,19,106912,106912,503,8,Chennai,Corporate,Mobile,2025-09-27 00:00:00,No,High,12914,130,2.3,1.06912,8909.333333333334,-4004.666666666666,1.0
1624,100659,43,183059,183059,793,5,Bangalore,SME,Online,2022-06-28 00:00:00,No,Low,44560,62,3.4,1.83059,15254.916666666666,-29305.083333333336,1.0
1625,101657,31,244055,244055,761,12,Chennai,Retail,Online,2025-09-28 00:00:00,Yes,Low,2294,24,6.0,2.44055,20337.916666666668,18043.916666666668,1.0
1626,101020,73,190243,190243,514,12,Delhi,SME,Mobile,2024-11-15 00:00:00,Yes,High,8810,78,5.595907928388747,1.90243,15853.583333333334,7043.583333333334,1.0
1627,101756,60,134089,134089,570,15,Chennai,Corporate,Online,2021-06-04 00:00:00,Yes,High,19724,128,2.5,1.34089,11174.083333333334,-8549.916666666666,1.0
1628,101505,34,43681,43681,848,9,Delhi,Retail,Branch,2023-07-22 00:00:00,Yes,Low,28950,135,1.2,0.43681,3640.0833333333335,-25309.916666666668,1.0
1629,100960,57,227380,227380,758,7,Hyderabad,Corporate,Mobile,2025-08-31 00:00:00,Yes,Low,33919,35,6.6,2.2738,18948.333333333332,-14970.666666666668,1.0
1630,101922,21,69900,69900,513,3,Mumbai,Retail,Mobile,2021-09-17 00:00:00,Yes,High,33811,93,9.5,0.699,5825.0,-27986.0,1.0
1631,100284,65,147720,147720,628,7,Bangalore,Corporate,Online,2026-01-17 00:00:00,,Medium,7896,129,1.5,1.4772,12310.0,4414.0,1.0
1632,100798,43,56007,56007,318,6,Bangalore,Retail,Online,2021-08-07 00:00:00,Yes,High,49075,64,7.8,0.56007,4667.25,-44407.75,1.0
1633,101658,47,223893,223893,442,9,Bangalore,Retail,Branch,2022-09-11 00:00:00,Yes,High,42878,18,6.7,2.23893,18657.75,-24220.25,1.0
1634,100226,54,171323,171323,408,11,Chennai,Retail,Agent,2021-11-10 00:00:00,Yes,High,11024,137,7.4,1.71323,14276.916666666666,3252.916666666666,1.0
1635,100027,19,95831,95831,556,0,Chennai,Premium,Agent,2022-02-12 00:00:00,No,Medium,30272,119,7.5,0.95831,7985.916666666667,-22286.083333333332,1.0
1636,101808,42,164251,164251,428,4,Delhi,Premium,Agent,2023-04-17 00:00:00,Yes,High,20597,91,4.2,1.64251,13687.583333333334,-6909.416666666666,1.0
1637,100438,42,206749,206749,326,0,Kolkata,Corporate,Agent,2022-04-27 00:00:00,No,High,34296,145,5.5,2.06749,17229.083333333332,-17066.916666666668,1.0
1638,101989,41,224408,224408,481,6,Hyderabad,SME,Mobile,2025-10-13 00:00:00,No,High,9185,114,9.7,2.24408,18700.666666666668,9515.666666666668,1.0
1639,101389,68,139999,139999,381,0,Delhi,Corporate,Mobile,2021-03-17 00:00:00,Yes,High,34570,47,6.7,1.39999,11666.583333333334,-22903.416666666664,1.0
1640,100230,61,72837,72837,411,1,Pune,Premium,Branch,2024-01-10 00:00:00,Yes,High,41591,125,8.0,0.72837,6069.75,-35521.25,1.0
1641,100038,45,150991,150991,528,4,Chennai,Premium,Branch,2025-11-16 00:00:00,Yes,High,4528,98,5.595907928388747,1.50991,12582.583333333334,8054.583333333334,1.0
1642,100750,40,61041,61041,570,1,Bangalore,Premium,Mobile,2021-12-14 00:00:00,No,High,48728,60,3.8,0.61041,5086.75,-43641.25,1.0
1643,101046,25,114818,114818,431,9,Hyderabad,Premium,Agent,2021-01-26 00:00:00,Yes,High,48575,68,3.9,1.14818,9568.166666666666,-39006.833333333336,1.0
1644,101399,27,53854,53854,391,5,Delhi,Premium,Mobile,2023-11-20 00:00:00,No,High,34248,44,3.0,0.53854,4487.833333333333,-29760.166666666668,1.0
1645,100470,67,198312,198312,321,5,Kolkata,Retail,Mobile,2021-05-29 00:00:00,Yes,High,28233,31,4.6,1.98312,16526.0,-11707.0,1.0
1646,101727,47,165659,165659,749,11,Hyderabad,Retail,Branch,,No,Low,16942,85,8.2,1.65659,13804.916666666666,-3137.083333333334,1.0
1647,101732,66,147232,147232,790,8,Bangalore,Premium,Agent,2022-02-16 00:00:00,Yes,Low,13296,144,4.4,1.47232,12269.333333333334,-1026.666666666666,1.0
1648,100688,56,228502,228502,651,6,bangalore,Retail,Mobile,2025-02-18 00:00:00,Yes,Medium,8909,48,2.9,2.28502,19041.833333333332,10132.833333333332,1.0
1649,101882,52,89307,89307,640,2,Mumbai,Corporate,Online,2025-08-27 00:00:00,Yes,Medium,21960,12,6.5,0.89307,7442.25,-14517.75,1.0
1650,100640,27,191703,191703,586,10,Chennai,Retail,Online,2022-07-25 00:00:00,NO,Medium,33166,116,4.1,1.91703,15975.25,-17190.75,1.0
1651,101747,53,192188,192188,570,8,Pune,Retail,Mobile,2023-09-14 00:00:00,Yes,High,25147,48,3.9,1.92188,16015.666666666666,-9131.333333333334,1.0
1652,101219,28,233883,233883,346,2,Delhi,Corporate,Online,2021-06-01 00:00:00,No,High,22402,111,2.8,2.33883,19490.25,-2911.75,1.0
1653,101159,64,161511,161511,536,9,Hyderabad,Premium,Agent,2022-10-09 00:00:00,Yes,High,42097,98,8.3,1.61511,13459.25,-28637.75,1.0
1654,101416,47,201325,201325,648,8,Bangalore,SME,Online,2025-04-06 00:00:00,Yes,Medium,24646,120,6.6,2.01325,16777.083333333332,-7868.916666666668,1.0
1655,101528,47,174817,174817,836,8,Delhi,value,Mobile,2025-08-08 00:00:00,No,Low,39637,42,5.3,1.74817,14568.083333333334,-25068.916666666664,1.0
1656,101665,71,105257,105257,471,14,Bangalore,Retail,Mobile,2023-02-21 00:00:00,No,High,37455,120,5.1,1.05257,8771.416666666666,-28683.583333333336,1.0
1657,101301,47,147721,147721,570,11,Hyderabad,Retail,Mobile,2024-08-19 00:00:00,No,High,27143,104,8.7,1.47721,12310.083333333334,-14832.916666666666,1.0
1658,101861,43,204272,204272,368,10,Hyderabad,Corporate,Mobile,2022-01-24 00:00:00,No,High,30335,41,2.7,2.04272,17022.666666666668,-13312.333333333332,1.0
1659,100801,20,79253,79253,656,0,Chennai,Corporate,Agent,,Yes,Medium,20663,126,9.1,0.79253,6604.416666666667,-14058.583333333332,1.0
1660,101604,72,103707,103707,671,2,Bangalore,SME,Mobile,2025-06-19 00:00:00,Yes,High,14643,43,5.1,1.03707,8642.25,-6000.75,1.0
1661,100161,43,114186,114186,570,5,Pune,SME,Agent,2026-01-13 00:00:00,No,High,44065,108,9.4,1.14186,9515.5,-34549.5,1.0
1662,100957,21,207184,207184,843,8,Kolkata,Premium,Agent,2023-02-16 00:00:00,Yes,Low,42096,111,5.595907928388747,2.07184,17265.333333333332,-24830.666666666668,1.0
1663,101187,28,59964,59964,570,13,Mumbai,Premium,Agent,2023-12-30 00:00:00,No,High,39038,50,6.5,0.59964,4997.0,-34041.0,1.0
1664,100822,70,61378,61378,846,1,Chennai,Corporate,Agent,2025-03-27 00:00:00,Yes,Low,24646,67,9.7,0.61378,5114.833333333333,-19531.166666666668,1.0
1665,101786,61,148950,148950,800,8,Pune,Retail,Online,2023-01-31 00:00:00,Yes,Low,14797,121,7.5,1.4895,12412.5,-2384.5,1.0
1666,100878,58,101559,101559,350,0,Delhi,Retail,Agent,,Yes,High,35315,98,3.9,1.01559,8463.25,-26851.75,1.0
1667,100914,64,50169,50169,608,4,Kolkata,SME,Branch,31/99/2024,Yes,Medium,16280,51,5.9,0.50169,4180.75,-12099.25,1.0
1668,100153,18,52082,52082,622,7,Delhi,value,Mobile,2022-05-21 00:00:00,Yes,Medium,13805,51,4.4,0.52082,4340.166666666667,-9464.833333333332,1.0
1669,101875,50,187727,187727,429,0,Mumbai,value,Mobile,2022-11-15 00:00:00,No,High,36597,14,3.3,1.87727,15643.916666666666,-20953.083333333336,1.0
1670,101814,58,123696,123696,429,2,,Retail,Mobile,2023-10-06 00:00:00,No,High,37894,80,3.1,1.23696,10308.0,-27586.0,1.0
1671,100510,50,101260,101260,405,10,Bangalore,SME,Mobile,2025-12-28 00:00:00,Yes,High,7961,44,4.4,1.0126,8438.333333333334,477.33333333333394,1.0
1672,101136,56,114570,114570,518,15,Mumbai,Premium,Branch,2022-05-14 00:00:00,Yes,High,30564,122,7.5,1.1457,9547.5,-21016.5,1.0
1673,101251,27,83005,83005,449,12,Bangalore,Corporate,Online,2024-03-10 00:00:00,No,High,32992,26,5.8,0.83005,6917.083333333333,-26074.916666666668,1.0
1674,101698,74,130487,130487,836,2,Kolkata,SME,Branch,2022-03-25 00:00:00,Yes,Low,26853,71,5.6,1.30487,10873.916666666666,-15979.083333333334,1.0
1675,100104,64,88852,88852,435,12,Delhi,SME,Mobile,2024-10-31 00:00:00,Yes,High,27087,88,8.9,0.88852,7404.333333333333,-19682.666666666668,1.0
1676,101446,38,237978,237978,425,13,Hyderabad,Retail,Online,2023-08-04 00:00:00,Yes,High,47369,11,5.8,2.37978,19831.5,-27537.5,1.0
1677,101444,63,155349,155349,350,7,Hyderabad,SME,Mobile,unknown,Yes,High,31757,23,1.7,1.55349,12945.75,-18811.25,1.0
1678,101775,67,230730,230730,485,6,Hyderabad,Retail,Agent,2021-09-11 00:00:00,Yes,High,17730,27,1.4,2.3073,19227.5,1497.5,1.0
1679,100587,33,229456,229456,353,15,Delhi,Corporate,Branch,,No,High,20329,101,5.8,2.29456,19121.333333333332,-1207.6666666666679,1.0
1680,101806,23,206172,206172,420,6,Hyderabad,Premium,Agent,2022-09-11 00:00:00,No,High,24851,144,8.5,2.06172,17181.0,-7670.0,1.0
1681,101144,34,166214,166214,324,10,Hyderabad,Premium,Branch,2022-12-06 00:00:00,No,High,3220,6,6.9,1.66214,13851.166666666666,10631.166666666666,1.0
1682,100054,35,44623,44623,720,6,Mumbai,Retail,Online,2021-07-18 00:00:00,Yes,Low,45565,58,8.3,0.44623,3718.5833333333335,-41846.416666666664,1.0
1683,100152,52,139999,139999,548,2,Hyderabad,Premium,Mobile,2021-10-13 00:00:00,Yes,High,20855,40,3.1,1.39999,11666.583333333334,-9188.416666666666,1.0
1684,100404,64,233611,233611,536,15,Bangalore,Corporate,Agent,2024-02-13 00:00:00,Yes,High,14887,112,1.8,2.33611,19467.583333333332,4580.583333333332,1.0
1685,101983,66,110371,110371,525,6,Pune,Corporate,Agent,2024-05-24 00:00:00,No,High,24646,53,4.3,1.10371,9197.583333333334,-15448.416666666666,1.0
1686,100208,72,195413,195413,642,0,Mumbai,Premium,Online,2025-01-18 00:00:00,Yes,Medium,21530,31,6.1,1.95413,16284.416666666666,-5245.583333333334,1.0
1687,101935,41,84871,84871,526,9,Mumbai,Premium,Online,,Yes,High,24646,23,9.4,0.84871,7072.583333333333,-17573.416666666668,1.0
1688,101683,58,42071,42071,535,3,delhi,SME,Agent,2021-04-11 00:00:00,Yes,High,49025,76,8.5,0.42071,3505.9166666666665,-45519.083333333336,1.0
1689,101123,64,203756,203756,744,10,Chennai,Corporate,Agent,2024-11-15 00:00:00,Yes,Low,31150,120,3.7,2.03756,16979.666666666668,-14170.333333333332,1.0
1690,101787,47,92494,92494,550,7,Mumbai,Premium,Online,2021-08-10 00:00:00,No,Medium,24646,96,6.5,0.92494,7707.833333333333,-16938.166666666668,1.0
1691,100009,75,113801,113801,720,8,Bangalore,SME,Mobile,2025-02-17 00:00:00,Yes,Low,41260,120,2.4,1.13801,9483.416666666666,-31776.583333333336,1.0
1692,101015,47,71851,71851,606,7,Delhi,Retail,Agent,2023-03-24 00:00:00,No,Medium,47955,75,1.1,0.71851,5987.583333333333,-41967.416666666664,1.0
1693,101834,68,99567,99567,840,0,Delhi,Premium,Branch,unknown,Yes,Low,9752,37,9.6,0.99567,8297.25,-1454.75,1.0
1694,101061,36,41052,41052,666,10,Hyderabad,Premium,Agent,2021-12-27 00:00:00,Yes,Medium,23249,36,5.0,0.41052,3421.0,-19828.0,1.0
1695,100453,44,169832,169832,648,5,Hyderabad,Retail,Mobile,2023-12-07 00:00:00,No,Medium,36220,37,7.4,1.69832,14152.666666666666,-22067.333333333336,1.0
1696,101676,54,134472,134472,612,15,,Corporate,Branch,2022-07-17 00:00:00,Yes,Medium,2427,136,1.7,1.34472,11206.0,8779.0,1.0
1697,100254,19,218118,218118,300,2,Pune,Premium,Mobile,2023-09-23 00:00:00,No,High,24646,96,1.4,2.18118,18176.5,-6469.5,1.0
1698,101328,31,142322,142322,647,7,Kolkata,SME,Branch,2023-10-09 00:00:00,Yes,Medium,48448,8,6.4,1.42322,11860.166666666666,-36587.833333333336,1.0
1699,100897,22,139999,139999,356,9,Mumbai,Corporate,Agent,2022-12-22 00:00:00,Yes,High,30732,55,3.7,1.39999,11666.583333333334,-19065.416666666664,1.0
1700,101770,59,211987,211987,405,8,Delhi,Corporate,Online,2025-06-08 00:00:00,Yes,High,41062,14,4.7,2.11987,17665.583333333332,-23396.416666666668,1.0
1701,100881,71,34715,34715,565,4,Bangalore,Premium,Branch,2022-02-28 00:00:00,Yes,Medium,9532,40,1.2,0.34715,2892.9166666666665,-6639.083333333334,1.0
1702,101596,33,62823,62823,411,13,Pune,SME,Mobile,2023-06-28 00:00:00,No,High,35099,53,7.0,0.62823,5235.25,-29863.75,1.0
1703,101929,63,110436,110436,815,3,Bangalore,Premium,Mobile,unknown,,Low,13264,119,4.5,1.10436,9203.0,-4061.0,1.0
1704,100624,44,128896,128896,396,5,Delhi,Retail,Agent,2022-02-13 00:00:00,No,High,47938,16,5.595907928388747,1.28896,10741.333333333334,-37196.666666666664,1.0
1705,100346,41,97715,97715,443,0,Mumbai,SME,Online,2025-01-31 00:00:00,Yes,High,34926,10,4.9,0.97715,8142.916666666667,-26783.083333333332,1.0
1706,101737,51,174960,174960,628,2,Delhi,Premium,Agent,2023-01-20 00:00:00,,High,14550,19,1.1,1.7496,14580.0,30.0,1.0
1707,100263,19,208720,208720,324,2,Mumbai,Corporate,Mobile,2023-09-01 00:00:00,Yes,High,26058,97,3.5,2.0872,17393.333333333332,-8664.666666666668,1.0
1708,101635,47,182462,182462,422,15,Bangalore,Corporate,Branch,2023-07-31 00:00:00,Yes,High,45989,110,4.5,1.82462,15205.166666666666,-30783.833333333336,1.0
1709,101322,42,140725,140725,561,13,Bangalore,Premium,Agent,2022-09-15 00:00:00,Yes,Medium,24646,27,3.2,1.40725,11727.083333333334,-12918.916666666666,1.0
1710,101439,58,240602,240602,590,1,Chennai,Retail,Mobile,not_a_date,Yes,Medium,39820,113,5.2,2.40602,20050.166666666668,-19769.833333333332,1.0
1711,100151,44,56598,56598,367,5,Mumbai,Premium,Branch,2022-06-27 00:00:00,Yes,High,26638,3,7.1,0.56598,4716.5,-21921.5,1.0
1712,100473,30,179571,179571,605,7,Hyderabad,Retail,Mobile,2024-06-26 00:00:00,No,Medium,45402,28,7.2,1.79571,14964.25,-30437.75,1.0
1713,100641,60,248131,248131,342,9,Kolkata,SME,Mobile,2025-11-06 00:00:00,Yes,High,26123,118,5.7,2.48131,20677.583333333332,-5445.416666666668,1.0
1714,101982,75,137082,137082,497,11,Pune,SME,Mobile,2023-11-02 00:00:00,Yes,High,10643,140,1.6,1.37082,11423.5,780.5,1.0
1715,101923,35,199018,199018,507,13,Mumbai,Retail,Agent,2025-02-28 00:00:00,No,High,24646,49,6.6,1.99018,16584.833333333332,-8061.166666666668,1.0
1716,100551,18,193452,193452,570,13,Delhi,Retail,Agent,2024-02-23 00:00:00,No,High,3373,138,5.595907928388747,1.93452,16121.0,12748.0,1.0
1717,101817,64,212598,212598,323,0,Chennai,value,Online,2022-04-26 00:00:00,No,High,16565,18,6.7,2.12598,17716.5,1151.5,1.0
1718,100929,38,49226,49226,550,13,Hyderabad,Premium,Online,2026-02-27 00:00:00,Yes,Medium,23791,18,8.8,0.49226,4102.166666666667,-19688.833333333332,1.0
1719,100489,45,104671,104671,564,9,Kolkata,Premium,Online,2021-11-20 00:00:00,Yes,Medium,37530,71,7.1,1.04671,8722.583333333334,-28807.416666666664,1.0
1720,101850,31,209402,209402,839,1,Mumbai,Retail,Mobile,2023-01-13 00:00:00,No,Low,35119,78,8.4,2.09402,17450.166666666668,-17668.833333333332,1.0
1721,101172,73,247146,247146,574,7,Kolkata,Retail,Agent,2024-04-22 00:00:00,No,High,41900,138,6.4,2.47146,20595.5,-21304.5,1.0
1722,100147,52,82372,82372,436,13,Kolkata,SME,Mobile,2026-02-16 00:00:00,Yes,High,24646,88,4.1,0.82372,6864.333333333333,-17781.666666666668,1.0
1723,101739,64,237695,237695,575,5,pune,SME,Mobile,2023-10-25 00:00:00,No,High,5589,11,1.9,2.37695,19807.916666666668,14218.916666666668,1.0
1724,101969,75,198824,198824,723,4,Hyderabad,Corporate,Online,2021-09-16 00:00:00,Yes,High,24681,28,8.9,1.98824,16568.666666666668,-8112.333333333332,1.0
1725,100403,45,178087,178087,686,5,,Corporate,Branch,2025-05-24 00:00:00,Yes,Medium,23025,7,4.8,1.78087,14840.583333333334,-8184.416666666666,1.0
1726,100955,62,36138,36138,487,12,Delhi,Premium,Branch,2025-04-08 00:00:00,No,High,45865,67,9.3,0.36138,3011.5,-42853.5,1.0
1727,101918,31,74812,74812,683,0,Pune,SME,Agent,2021-02-02 00:00:00,Yes,Medium,24646,18,8.0,0.74812,6234.333333333333,-18411.666666666668,1.0
1728,100660,51,103714,103714,486,15,Delhi,SME,Agent,2021-03-20 00:00:00,Yes,High,24646,84,2.3,1.03714,8642.833333333334,-16003.166666666666,1.0
1729,101373,62,167077,167077,369,12,Mumbai,Retail,Online,2022-11-14 00:00:00,Yes,High,30306,84,3.3,1.67077,13923.083333333334,-16382.916666666666,1.0
1730,100464,56,101367,101367,508,10,Kolkata,Premium,Online,2024-10-07 00:00:00,No,High,6543,112,5.595907928388747,1.01367,8447.25,1904.25,1.0
1731,101350,44,144654,144654,472,8,kolkata,SME,Agent,2025-08-10 00:00:00,,High,9741,81,4.5,1.44654,12054.5,2313.5,1.0
1732,100187,53,73901,73901,476,3,Hyderabad,Retail,Branch,2022-05-30 00:00:00,Yes,High,16918,45,1.6,0.73901,6158.416666666667,-10759.583333333332,1.0
1733,101148,21,226139,226139,356,9,Chennai,SME,Online,2022-11-09 00:00:00,Yes,High,2769,14,5.9,2.26139,18844.916666666668,16075.916666666668,1.0
1734,101225,22,89946,89946,829,12,Delhi,SME,Agent,2021-11-02 00:00:00,,Low,1825,68,4.6,0.89946,7495.5,5670.5,1.0
1735,100609,75,128754,128754,428,15,Kolkata,Premium,Online,2025-11-05 00:00:00,Yes,High,11265,138,5.5,1.28754,10729.5,-535.5,1.0
1736,100144,40,125732,125732,355,11,Chennai,Retail,Online,2023-10-20 00:00:00,Yes,High,41460,7,8.4,1.25732,10477.666666666666,-30982.333333333336,1.0
1737,100752,60,90681,90681,389,15,Hyderabad,Retail,Agent,2021-06-23 00:00:00,Yes,High,47408,1,6.6,0.90681,7556.75,-39851.25,1.0
1738,101535,18,213786,213786,613,9,Hyderabad,SME,Online,2024-04-23 00:00:00,No,Medium,11515,56,7.1,2.13786,17815.5,6300.5,1.0
1739,100982,34,174340,174340,488,3,Pune,SME,Agent,2021-02-11 00:00:00,Yes,High,41458,134,6.8,1.7434,14528.333333333334,-26929.666666666664,1.0
1740,100198,70,204362,204362,718,9,Delhi,Retail,Mobile,2022-07-01 00:00:00,Yes,Low,34900,108,5.0,2.04362,17030.166666666668,-17869.833333333332,1.0
1741,101634,55,204635,204635,510,12,Delhi,Premium,Agent,2022-06-05 00:00:00,Yes,High,13048,136,1.2,2.04635,17052.916666666668,4004.916666666668,1.0
1742,100884,50,139999,139999,369,3,Delhi,SME,Mobile,2023-03-09 00:00:00,Yes,High,32863,10,7.4,1.39999,11666.583333333334,-21196.416666666664,1.0
1743,100280,51,230735,230735,309,6,Kolkata,Retail,Branch,2024-10-07 00:00:00,No,High,9998,144,5.595907928388747,2.30735,19227.916666666668,9229.916666666668,1.0
1744,100294,36,75069,75069,508,14,hyderabad,value,Agent,2024-02-09 00:00:00,No,High,13208,139,2.7,0.75069,6255.75,-6952.25,1.0
1745,101862,72,36002,36002,692,15,Delhi,Retail,Branch,2021-09-08 00:00:00,Yes,Medium,9752,42,1.1,0.36002,3000.1666666666665,-6751.833333333334,1.0
1746,100401,47,187932,187932,334,13,Kolkata,value,Agent,2024-11-27 00:00:00,No,High,9402,23,7.8,1.87932,15661.0,6259.0,1.0
1747,100123,28,140953,140953,668,0,Bangalore,Retail,Mobile,2022-10-27 00:00:00,Yes,Medium,24646,83,4.5,1.40953,11746.083333333334,-12899.916666666666,1.0
1748,101208,32,51806,51806,551,8,,SME,Mobile,2022-11-29 00:00:00,No,Medium,49532,36,7.9,0.51806,4317.166666666667,-45214.833333333336,1.0
